#Node ID, x , y
232, 114.299, 28.896
233, 144.111, 125.969
234, 30.832, 122.774
235, 123.263, 34.925
236, 131.152, 99.567
237, 130.660, 123.207
238, 42.218, 104.618
239, 5.419, 92.222
240, 119.760, 119.205
241, 63.397, 39.411
242, 18.714, 54.970
243, 24.561, 126.174
244, 57.117, 82.785
245, 74.941, 42.188
246, 15.065, 135.688
247, 60.062, 127.592
248, 5.892, 108.835
249, 135.904, 13.659
250, 41.135, 131.152
251, 119.210, 80.679
252, 150.239, 61.309
253, 0.072, 103.493
254, 100.699, 72.205
255, 3.105, 115.956
256, 29.400, 93.962
257, 11.846, 63.925
258, 143.592, 102.510
259, 86.539, 42.609
260, 45.619, 86.586
261, 129.784, 66.271
262, 76.505, 90.709
263, 33.327, 148.193
264, 5.774, 23.350
265, 52.263, 0.588
266, 49.658, 121.053
267, 36.689, 6.174
268, 53.661, 47.638
269, 120.445, 16.366
270, 66.168, 20.806
271, 70.878, 120.609
272, 94.188, 44.192
273, 76.898, 12.996
274, 2.438, 129.654
275, 107.433, 114.221
276, 96.155, 24.901
277, 94.082, 36.930
278, 136.260, 90.815
279, 80.559, 31.811
280, 3.067, 35.351
281, 62.820, 27.148
282, 58.656, 66.896
283, 68.154, 44.880
284, 79.453, 18.479
285, 116.224, 35.826
286, 116.304, 22.190
287, 88.726, 73.604
288, 68.379, 75.733
289, 35.683, 77.881
290, 118.775, 137.350
291, 71.822, 147.017
292, 33.631, 25.714
293, 39.054, 30.113
294, 54.491, 108.323
295, 147.043, 132.426
296, 144.432, 56.918
297, 138.908, 24.195
298, 64.320, 122.121
299, 7.815, 29.972
